@relation InstanceResultListener

@attribute Key_Dataset {'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayesSimple,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {-1478242251770381214,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 5\nSize of the tree: 9\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',6,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,88,3,0,96.703297,3.296703,0,0.93517,0.019087,0.130713,5.640411,31.820311,110.586637,20.063257,90.523379,1.215238,0.220475,0.994762,104.875368,1.152477,94.83548,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.999478,0.999708,0.967033,0.021146,0.978854,0.032967,0.96978,0.967033,0.968024,0.945418,0.999105,0.995395,0.92105,0.967033,0,0,0,0,0,0,3613,110663,14105,97.802198,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',6,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.978553,0.007489,0.085555,2.213252,20.82708,110.586637,53.945518,56.641119,1.215238,0.592808,0.62243,108.446445,1.191719,98.064693,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.99791,0.998888,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98933,0.979723,0.998406,0.996348,0.974879,0.989011,0,0,0,0,0,0,3613,110663,14105,98.901099,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',6,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.978553,0.007352,0.085592,2.172733,20.836257,110.586637,67.402811,43.183826,1.215238,0.74069,0.474548,108.473678,1.192018,98.089318,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.996343,0.998143,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98933,0.979723,0.996753,0.979939,0.974879,0.989011,0,0.001,0,0.015625,0,15.625,3613,110663,14105,98.901099,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',6,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.007388,0.085593,2.183181,20.836327,110.586637,30.148332,80.438304,1.215238,0.3313,0.883937,108.287992,1.189978,97.921408,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.998408,0.979657,0.971242,0.989011,0,0,0,0,0,0,3613,110663,14105,98.901099,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',6,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.978193,0.00744,0.085413,2.198568,20.792526,110.586637,8.884736,101.701901,1.215238,0.097634,1.117603,106.767442,1.173269,96.546423,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.004396,0.995604,0.010989,0.989418,0.989011,0.988692,0.986368,0.9997,0.998219,0.96807,0.989011,0,0,0,0,0,0,3613,110663,14105,98.901099,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',6,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,85,6,0,93.406593,6.593407,0,0.869938,0.044263,0.205157,13.080521,49.94246,110.586637,1169.65879,-1059.072154,1.215238,12.853393,-11.638156,93.964865,1.032581,84.969458,0.982759,57,0.060606,2,0.939394,31,0.017241,1,0.966102,0.982759,0.974359,0.92848,0.97675,0.971542,0.934066,0.042291,0.957709,0.065934,0.944206,0.934066,0.937319,0.900285,0.970523,0.945457,0.846045,0.934066,0,0,0,0,0,0,3613,110663,14105,93.406593,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',6,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.008017,0.085891,2.369177,20.908858,110.586637,20.3694,90.217237,1.215238,0.22384,0.991398,108.158718,1.188557,97.80451,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.99867,0.988815,0.971242,0.989011,0,0,0,0,0,0,3613,110663,14105,98.901099,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',6,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,818,90,88,2,0,97.777778,2.222222,0,0.956247,0.014522,0.113302,4.279794,27.496353,109.929783,155.025797,-45.096015,1.221442,1.722509,-0.501067,105.421229,1.171347,95.898697,1,57,0.030303,1,0.969697,32,0,0,0.982759,1,0.991304,0.976206,0.999468,0.999698,0.977778,0.020129,0.979871,0.022222,0.979358,0.977778,0.977752,0.963896,0.997754,0.996505,0.961546,0.977778,0,0,0,0,0,0,3613,110796,13972,98.888889,34.074074,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',6,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,818,90,88,2,0,97.777778,2.222222,0,0.956374,0.017225,0.124433,5.076246,30.197652,109.929783,46.039506,63.890277,1.221442,0.51155,0.709892,103.270954,1.147455,93.942653,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.977778,0.005451,0.994549,0.022222,0.977778,0.977778,0.977778,0.972327,0.990891,0.979662,0.93956,0.977778,0,0,0,0,0,0,3613,110796,13972,97.777778,33.703704,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',7,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.978857,0.007887,0.085728,2.315074,20.713189,111.733776,11.21943,100.514347,1.227844,0.12329,1.104553,109.510505,1.203412,98.010207,0.982456,56,0,0,1,34,0.017544,1,1,0.982456,0.99115,0.976927,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.989329,0.98015,0.999869,0.998626,0.974828,0.989011,0,0,0,0,0,0,3613,110663,14105,98.901099,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',7,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.956584,0.014714,0.117547,4.348354,28.615202,110.586637,39.904648,70.681989,1.215238,0.438513,0.776725,104.491022,1.148253,94.487928,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978022,0.005311,0.994689,0.021978,0.978022,0.978022,0.978022,0.972711,0.993278,0.981271,0.93956,0.978022,0,0,0,0,0,0,3613,110663,14105,98.901099,34.065934,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',7,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.978553,0.010774,0.093298,3.184025,22.712087,110.586637,55.994767,54.59187,1.215238,0.615327,0.599911,107.604884,1.182471,97.303696,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.99791,0.998888,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98933,0.979723,0.998276,0.994516,0.974879,0.989011,0,0.001,0,0,0,0,3613,110663,14105,98.901099,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',7,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.956584,0.014746,0.121048,4.357793,29.467324,110.586637,93.724132,16.862505,1.215238,1.029936,0.185302,104.663518,1.150149,94.643911,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.994775,0.99731,0.978022,0.02023,0.97977,0.021978,0.978022,0.978022,0.978022,0.957792,0.994708,0.9746,0.946634,0.978022,0,0,0,0,0,0,3613,110663,14105,97.802198,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',7,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,87,4,0,95.604396,4.395604,0,0.912226,0.032293,0.174017,9.543214,42.361905,110.586637,1316.653141,-1206.066505,1.215238,14.468716,-13.253478,99.211687,1.090238,89.713993,1,58,0.060606,2,0.939394,31,0,0,0.966667,1,0.983051,0.952933,0.950888,0.937291,0.956044,0.04046,0.95954,0.043956,0.959524,0.956044,0.95632,0.930417,0.953205,0.926208,0.907275,0.956044,0,0,0,0,0,0,3613,110663,14105,95.604396,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',7,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.007872,0.085645,2.326392,20.849106,110.586637,9.835439,100.751198,1.215238,0.108082,1.107156,108.189865,1.1889,97.832675,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.9997,0.998219,0.971242,0.989011,0,0,0,0,0,0,3613,110663,14105,98.901099,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',7,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.007489,0.085601,2.213102,20.838381,110.586637,26.016856,84.56978,1.215238,0.2859,0.929338,108.267909,1.189757,97.903248,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.999008,0.989495,0.971242,0.989011,0,0.001,0,0,0,0,3613,110663,14105,98.901099,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',7,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,88,3,0,96.703297,3.296703,0,0.93623,0.022043,0.148133,6.513956,36.060926,110.586637,72.110962,38.475675,1.215238,0.792428,0.42281,103.893139,1.141683,93.947282,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.997388,0.998632,0.967033,0.002747,0.997253,0.032967,0.976923,0.967033,0.969454,0.956059,0.998073,0.996184,0.924945,0.967033,0,0,0,0,0,0,3613,110663,14105,96.703297,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',7,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,818,90,90,0,0,100,0,0,1,0.003399,0.03766,1.001817,9.139351,109.929783,0.860895,109.068887,1.221442,0.009566,1.211877,109.068887,1.211877,99.216868,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3613,110796,13972,100,33.703704,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',7,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,818,90,88,2,0,97.777778,2.222222,0,0.9567,0.015531,0.1218,4.576989,29.558738,109.929783,76.209769,33.720014,1.221442,0.846775,0.374667,103.876074,1.154179,94.493113,0.982456,56,0,0,1,33,0.017544,1,1,0.982456,0.99115,0.976504,0.99681,0.998329,0.977778,0.005451,0.994549,0.022222,0.978189,0.977778,0.977833,0.965447,0.996735,0.978363,0.943142,0.977778,0,0,0,0,0,0,3613,110796,13972,97.777778,33.703704,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',8,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.956584,0.014699,0.121046,4.343777,29.466903,110.586637,68.121394,42.465242,1.215238,0.748587,0.466651,104.494182,1.148288,94.490786,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978022,0.005311,0.994689,0.021978,0.978022,0.978022,0.978022,0.972711,0.991931,0.971525,0.93956,0.978022,0.001,0,0,0,0,0,3613,110663,14105,97.802198,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',8,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,88,3,0,96.703297,3.296703,0,0.93517,0.01885,0.129748,5.570414,31.5853,110.586637,81.874018,28.712618,1.215238,0.899714,0.315523,104.990479,1.153742,94.939572,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.996343,0.998143,0.967033,0.021146,0.978854,0.032967,0.96978,0.967033,0.968024,0.945418,0.996622,0.978871,0.92105,0.967033,0,0,0,0,0,0,3613,110663,14105,97.802198,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',8,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,87,4,0,95.604396,4.395604,0,0.911822,0.02952,0.17107,8.723756,41.644656,110.586637,118.546674,-7.960037,1.215238,1.302711,-0.087473,98.37712,1.081067,88.95932,1,58,0.060606,2,0.939394,31,0,0,0.966667,1,0.983051,0.952933,0.99791,0.998841,0.956044,0.04046,0.95954,0.043956,0.956777,0.956044,0.955791,0.930855,0.986741,0.968651,0.885779,0.956044,0.001,0,0,0,0,0,3613,110663,14105,95.604396,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',8,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.008453,0.086397,2.498037,21.032163,110.586637,23.497068,87.089568,1.215238,0.25821,0.957028,108.063172,1.187507,97.718111,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.998539,0.985152,0.971242,0.989011,0,0,0,0,0,0,3613,110663,14105,98.901099,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',8,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,91,0,0,100,0,0,1,0.000083,0.000434,0.024563,0.10557,110.586637,0.016387,110.57025,1.215238,0.00018,1.215058,110.57025,1.215058,99.985182,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3613,110663,14105,100,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',8,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.978553,0.007525,0.085586,2.223706,20.834708,110.586637,54.652765,55.933871,1.215238,0.60058,0.614658,108.439327,1.191641,98.058256,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.997388,0.998632,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98933,0.979723,0.998073,0.996184,0.974879,0.989011,0,0,0,0,0,0,3613,110663,14105,98.901099,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',8,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,88,3,0,96.703297,3.296703,0,0.934876,0.025036,0.151988,7.398537,36.999428,110.586637,1204.854916,-1094.26828,1.215238,13.240164,-12.024926,101.571689,1.116172,91.848068,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.965517,0.96455,0.967033,0.024625,0.975375,0.032967,0.967033,0.967033,0.967033,0.942408,0.964328,0.957684,0.933813,0.967033,0.001,0,0,0,0,0,3613,110663,14105,96.703297,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',8,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.957516,0.016572,0.122764,4.864591,29.6616,111.733776,58.506447,53.22733,1.227844,0.642928,0.584916,105.395758,1.158195,94.327572,0.982456,56,0,0,1,34,0.017544,1,1,0.982456,0.99115,0.976927,0.997936,0.99885,0.978022,0.005552,0.994448,0.021978,0.978414,0.978022,0.978073,0.966011,0.997579,0.989584,0.94337,0.978022,0.001,0,0,0,0,0,3613,110663,14105,97.802198,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',8,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,818,90,88,2,0,97.777778,2.222222,0,0.956247,0.014995,0.121707,4.419143,29.536175,109.929783,163.946086,-54.016304,1.221442,1.821623,-0.600181,105.319297,1.170214,95.805972,1,57,0.030303,1,0.969697,32,0,0,0.982759,1,0.991304,0.976206,0.997873,0.998757,0.977778,0.020129,0.979871,0.022222,0.979358,0.977778,0.977752,0.963896,0.996089,0.993693,0.961546,0.977778,0,0,0,0,0,0,3613,110796,13972,97.777778,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',8,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,818,90,90,0,0,100,0,0,1,0.000557,0.004519,0.164168,1.096632,109.929783,0.110538,109.819245,1.221442,0.001228,1.220214,109.819245,1.220214,99.899447,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,3613,110796,13972,100,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',9,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,91,0,0,100,0,0,1,0.000129,0.000744,0.038056,0.181167,110.586637,0.025414,110.561222,1.215238,0.000279,1.214958,110.561222,1.214958,99.977018,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,3613,110663,14105,100,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',9,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.957297,0.015447,0.121023,4.56488,29.461455,110.586637,62.626856,47.95978,1.215238,0.688207,0.527031,106.032479,1.165192,95.881819,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.99791,0.998888,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.97924,0.967546,0.996907,0.978641,0.948899,0.978022,0,0,0,0,0,0,3613,110663,14105,97.802198,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',9,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,91,0,0,100,0,0,1,0.000222,0.001716,0.065476,0.417634,110.586637,0.043925,110.542712,1.215238,0.000483,1.214755,110.542712,1.214755,99.96028,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3613,110663,14105,100,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',9,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,86,5,0,94.505495,5.494505,0,0.890282,0.036218,0.189128,10.702977,46.04064,110.586637,131.684366,-21.097729,1.215238,1.447081,-0.231843,96.217346,1.057333,87.006305,1,58,0.060606,2,0.939394,31,0,0,0.966667,1,0.983051,0.952933,0.99582,0.997625,0.945055,0.041375,0.958625,0.054945,0.949908,0.945055,0.946064,0.919215,0.98397,0.968397,0.862831,0.945055,0,0,0,0,0,0,3613,110663,14105,95.604396,33.699634,?,?,?,?
